matrix,row,col
S,8404,13094
I,J,V
4773.0,231.0,-1.0
4866.0,231.0,1.0
3322.0,232.0,-1.0
3461.0,232.0,1.0
3525.0,232.0,1.0
3533.0,232.0,-1.0
4755.0,232.0,1.0
2035.0,233.0,-1.0
2213.0,233.0,1.0
3320.0,233.0,-1.0
3459.0,233.0,1.0
3456.0,234.0,1.0
3505.0,234.0,-1.0
3518.0,234.0,1.0
3526.0,234.0,-1.0
4768.0,234.0,1.0
3318.0,235.0,-1.0
3505.0,235.0,1.0
3518.0,235.0,-1.0
4661.0,235.0,-1.0
4889.0,235.0,1.0
3525.0,236.0,1.0
3533.0,236.0,-1.0
3743.0,236.0,1.0
3803.0,236.0,-1.0
4755.0,236.0,1.0
1782.0,237.0,1.0
3374.0,237.0,1.0
3379.0,237.0,-1.0
3526.0,237.0,-1.0
4768.0,237.0,1.0
4865.0,237.0,-1.0
2029.0,238.0,1.0
2122.0,238.0,-1.0
3197.0,238.0,-1.0
3526.0,239.0,-1.0
3753.0,239.0,-1.0
3760.0,239.0,1.0
4748.0,239.0,1.0
3737.0,240.0,1.0
3753.0,240.0,-1.0
4768.0,240.0,-1.0
4865.0,240.0,1.0
3456.0,241.0,-1.0
3518.0,241.0,-1.0
3753.0,241.0,1.0
4371.0,241.0,1.0
4378.0,241.0,-1.0
4410.0,241.0,1.0
2727.0,242.0,-1.0
2742.0,242.0,1.0
3518.0,242.0,-1.0
4661.0,242.0,-1.0
4889.0,242.0,1.0
3456.0,243.0,-1.0
3514.0,243.0,1.0
3526.0,243.0,-1.0
4748.0,243.0,1.0
3461.0,244.0,-1.0
3517.0,244.0,1.0
3533.0,244.0,-1.0
4755.0,244.0,1.0
2035.0,245.0,-1.0
2213.0,245.0,1.0
3459.0,245.0,-1.0
3516.0,245.0,1.0
3521.0,245.0,-1.0
3456.0,246.0,-1.0
3512.0,246.0,1.0
4768.0,246.0,-1.0
4865.0,246.0,1.0
2122.0,247.0,1.0
2210.0,247.0,-1.0
3456.0,247.0,1.0
3518.0,247.0,1.0
4410.0,247.0,-1.0
4768.0,247.0,1.0
5496.0,247.0,-1.0
2032.0,248.0,-1.0
2210.0,248.0,1.0
2727.0,248.0,-1.0
2734.0,248.0,1.0
2024.0,249.0,-1.0
3526.0,249.0,-1.0
3760.0,249.0,1.0
4410.0,249.0,1.0
2027.0,250.0,-1.0
3533.0,250.0,-1.0
3762.0,250.0,1.0
4415.0,250.0,1.0
3350.0,251.0,-1.0
3358.0,251.0,1.0
3518.0,251.0,1.0
3740.0,251.0,1.0
3800.0,251.0,-1.0
2727.0,252.0,1.0
2742.0,252.0,-1.0
3350.0,252.0,-1.0
3358.0,252.0,1.0
3518.0,252.0,1.0
3164.0,253.0,-1.0
3170.0,253.0,1.0
3518.0,253.0,1.0
3740.0,253.0,1.0
3800.0,253.0,-1.0
2727.0,254.0,1.0
2742.0,254.0,-1.0
3164.0,254.0,-1.0
3170.0,254.0,1.0
3518.0,254.0,1.0
3518.0,255.0,1.0
3740.0,255.0,1.0
3800.0,255.0,-1.0
4200.0,255.0,-1.0
4206.0,255.0,1.0
2727.0,256.0,1.0
2742.0,256.0,-1.0
3518.0,256.0,1.0
4200.0,256.0,-1.0
4206.0,256.0,1.0
3345.0,257.0,-1.0
3347.0,257.0,1.0
3518.0,257.0,1.0
3740.0,257.0,1.0
3800.0,257.0,-1.0
2727.0,258.0,1.0
2742.0,258.0,-1.0
3345.0,258.0,-1.0
3347.0,258.0,1.0
3518.0,258.0,1.0
3512.0,259.0,-1.0
3526.0,259.0,-1.0
4410.0,259.0,1.0
5493.0,259.0,1.0
3518.0,260.0,1.0
3526.0,260.0,-1.0
3737.0,260.0,-1.0
4360.0,260.0,-1.0
4366.0,260.0,1.0
5493.0,260.0,1.0
3526.0,261.0,-1.0
3534.0,261.0,1.0
3737.0,261.0,-1.0
4493.0,261.0,-1.0
5493.0,261.0,1.0
2823.0,262.0,-1.0
2841.0,262.0,1.0
3518.0,262.0,-1.0
4661.0,262.0,-1.0
4889.0,262.0,1.0
3737.0,263.0,1.0
3760.0,263.0,-1.0
4748.0,263.0,-1.0
4933.0,263.0,1.0
2032.0,264.0,1.0
2210.0,264.0,-1.0
2799.0,264.0,-1.0
2835.0,264.0,1.0
3518.0,264.0,1.0
2799.0,265.0,1.0
2835.0,265.0,-1.0
3526.0,265.0,-1.0
4748.0,265.0,1.0
1056.0,266.0,-1.0
2799.0,266.0,1.0
3512.0,266.0,-1.0
4748.0,266.0,1.0
2210.0,267.0,-1.0
2742.0,267.0,1.0
3526.0,267.0,1.0
4582.0,267.0,1.0
5204.0,267.0,-1.0
2032.0,268.0,-1.0
2727.0,268.0,1.0
3526.0,268.0,1.0
4582.0,268.0,1.0
5204.0,268.0,-1.0
2841.0,269.0,1.0
3505.0,269.0,-1.0
3526.0,269.0,1.0
4582.0,269.0,1.0
5204.0,269.0,-1.0
2823.0,270.0,1.0
3318.0,270.0,-1.0
3526.0,270.0,1.0
4582.0,270.0,1.0
5204.0,270.0,-1.0
2697.0,271.0,-1.0
2752.0,271.0,1.0
3526.0,271.0,1.0
4582.0,271.0,1.0
5204.0,271.0,-1.0
2990.0,272.0,1.0
3526.0,272.0,1.0
4582.0,272.0,1.0
5204.0,272.0,-1.0
5460.0,272.0,-1.0
2311.0,273.0,-1.0
2745.0,273.0,1.0
3526.0,273.0,1.0
4582.0,273.0,1.0
5204.0,273.0,-1.0
2984.0,274.0,1.0
3526.0,274.0,1.0
4582.0,274.0,1.0
5204.0,274.0,-1.0
5398.0,274.0,-1.0
2734.0,275.0,-1.0
2788.0,275.0,1.0
3526.0,275.0,-1.0
4748.0,275.0,1.0
3518.0,276.0,1.0
3526.0,276.0,-1.0
4360.0,276.0,-1.0
4366.0,276.0,1.0
5441.0,276.0,1.0
5493.0,276.0,-1.0
3523.0,277.0,1.0
3531.0,277.0,-1.0
4363.0,277.0,-1.0
4368.0,277.0,1.0
5442.0,277.0,1.0
5494.0,277.0,-1.0
3526.0,278.0,-1.0
3534.0,278.0,1.0
4493.0,278.0,-1.0
5441.0,278.0,1.0
5493.0,278.0,-1.0
3531.0,279.0,-1.0
3538.0,279.0,1.0
4501.0,279.0,-1.0
5442.0,279.0,1.0
5494.0,279.0,-1.0
3512.0,280.0,1.0
3514.0,280.0,-1.0
4748.0,280.0,-1.0
4933.0,280.0,1.0
4748.0,281.0,-1.0
4933.0,281.0,1.0
5493.0,281.0,1.0
5495.0,281.0,-1.0
4768.0,282.0,1.0
4865.0,282.0,-1.0
5493.0,282.0,-1.0
5496.0,282.0,1.0
2788.0,283.0,-1.0
2804.0,283.0,1.0
3526.0,283.0,-1.0
4410.0,283.0,1.0
1056.0,284.0,-1.0
2021.0,284.0,-1.0
2788.0,284.0,1.0
4748.0,284.0,1.0
3526.0,285.0,-1.0
4748.0,285.0,1.0
5495.0,285.0,1.0
5496.0,285.0,-1.0
1056.0,286.0,-1.0
2804.0,286.0,1.0
3737.0,286.0,-1.0
4748.0,286.0,1.0
1782.0,287.0,-1.0
2032.0,287.0,1.0
2210.0,287.0,-1.0
3302.0,287.0,1.0
3399.0,287.0,-1.0
3518.0,287.0,1.0
4748.0,287.0,1.0
1783.0,288.0,-1.0
2032.0,288.0,1.0
2071.0,288.0,1.0
2210.0,288.0,-1.0
3518.0,288.0,2.0
4748.0,288.0,1.0
1781.0,289.0,-1.0
2071.0,289.0,1.0
2636.0,289.0,1.0
3518.0,289.0,-1.0
1783.0,290.0,1.0
2032.0,290.0,1.0
2210.0,290.0,-1.0
3374.0,290.0,1.0
3379.0,290.0,-1.0
3518.0,290.0,1.0
3526.0,290.0,-1.0
4407.0,290.0,-1.0
4748.0,290.0,1.0
1781.0,291.0,-1.0
2032.0,291.0,1.0
2206.0,291.0,-1.0
2210.0,291.0,-1.0
3518.0,291.0,1.0
4748.0,291.0,1.0
4966.0,291.0,1.0
2070.0,292.0,-1.0
3197.0,292.0,-1.0
4966.0,292.0,1.0
501.0,293.0,-1.0
2070.0,293.0,-1.0
3110.0,293.0,1.0
5184.0,293.0,1.0
3318.0,294.0,1.0
3505.0,294.0,-1.0
3518.0,294.0,1.0
5426.0,294.0,1.0
5448.0,294.0,-1.0
2032.0,295.0,-1.0
2210.0,295.0,1.0
2823.0,295.0,-1.0
2835.0,295.0,1.0
2090.0,296.0,-1.0
3526.0,296.0,-1.0
5444.0,296.0,1.0
5447.0,296.0,1.0
2093.0,297.0,1.0
3518.0,297.0,2.0
3534.0,297.0,-1.0
5441.0,297.0,-1.0
5444.0,297.0,1.0
2094.0,298.0,1.0
3525.0,298.0,2.0
3540.0,298.0,-1.0
5443.0,298.0,-1.0
5446.0,298.0,1.0
3526.0,299.0,-1.0
3717.0,299.0,1.0
5440.0,299.0,-1.0
5441.0,299.0,1.0
2200.0,300.0,-1.0
4263.0,300.0,1.0
5440.0,300.0,-1.0
5441.0,300.0,1.0
3526.0,301.0,-1.0
3721.0,301.0,1.0
5440.0,301.0,-1.0
5441.0,301.0,1.0
2090.0,302.0,1.0
2091.0,302.0,-1.0
3518.0,302.0,1.0
3526.0,302.0,-1.0
1737.0,303.0,-1.0
2091.0,303.0,1.0
2636.0,303.0,1.0
3526.0,303.0,-1.0
1737.0,304.0,1.0
3526.0,304.0,-1.0
3534.0,304.0,1.0
4493.0,304.0,-1.0
5441.0,304.0,-1.0
2044.0,305.0,-1.0
2122.0,305.0,1.0
3518.0,305.0,2.0
3526.0,305.0,-1.0
4934.0,305.0,1.0
3531.0,306.0,-1.0
3538.0,306.0,1.0
3738.0,306.0,-1.0
4501.0,306.0,-1.0
5494.0,306.0,1.0
2021.0,307.0,-1.0
3526.0,307.0,-1.0
3737.0,307.0,1.0
4410.0,307.0,1.0
2032.0,308.0,-1.0
2210.0,308.0,1.0
3318.0,308.0,1.0
3505.0,308.0,-1.0
2035.0,309.0,-1.0
2213.0,309.0,1.0
3320.0,309.0,1.0
3506.0,309.0,-1.0
2032.0,310.0,-1.0
2210.0,310.0,1.0
2727.0,310.0,1.0
2742.0,310.0,-1.0
2032.0,311.0,-1.0
2210.0,311.0,1.0
3740.0,311.0,1.0
3800.0,311.0,-1.0
2035.0,312.0,-1.0
2213.0,312.0,1.0
2728.0,312.0,1.0
2743.0,312.0,-1.0
2032.0,313.0,-1.0
2210.0,313.0,1.0
2823.0,313.0,1.0
2841.0,313.0,-1.0
2035.0,314.0,-1.0
2213.0,314.0,1.0
2824.0,314.0,1.0
2842.0,314.0,-1.0
2032.0,315.0,-1.0
2210.0,315.0,1.0
5398.0,315.0,1.0
5460.0,315.0,-1.0
2032.0,316.0,-1.0
2210.0,316.0,1.0
2311.0,316.0,1.0
2697.0,316.0,-1.0
2035.0,317.0,-1.0
2213.0,317.0,1.0
2312.0,317.0,1.0
2698.0,317.0,-1.0
2032.0,318.0,-1.0
2210.0,318.0,1.0
2745.0,318.0,1.0
2752.0,318.0,-1.0
2032.0,319.0,-1.0
2210.0,319.0,1.0
2984.0,319.0,1.0
2990.0,319.0,-1.0
2035.0,320.0,1.0
2213.0,320.0,-1.0
2985.0,320.0,-1.0
2991.0,320.0,1.0
2727.0,321.0,-1.0
2742.0,321.0,1.0
2970.0,321.0,1.0
2981.0,321.0,-1.0
2728.0,322.0,-1.0
2743.0,322.0,1.0
2971.0,322.0,1.0
2982.0,322.0,-1.0
2729.0,323.0,-1.0
2744.0,323.0,1.0
2972.0,323.0,1.0
2983.0,323.0,-1.0
2032.0,324.0,-1.0
2210.0,324.0,1.0
2970.0,324.0,1.0
2981.0,324.0,-1.0
1099.0,325.0,-1.0
2078.0,325.0,-1.0
2722.0,325.0,1.0
4890.0,325.0,1.0
3518.0,326.0,-1.0
4371.0,326.0,1.0
4378.0,326.0,-1.0
4582.0,326.0,-1.0
5204.0,326.0,1.0
3518.0,327.0,1.0
3740.0,327.0,1.0
3800.0,327.0,-1.0
5426.0,327.0,1.0
5448.0,327.0,-1.0
3526.0,328.0,-1.0
4748.0,328.0,1.0
5426.0,328.0,-1.0
5448.0,328.0,1.0
2032.0,329.0,-1.0
2210.0,329.0,1.0
5398.0,329.0,-1.0
5426.0,329.0,1.0
2032.0,330.0,1.0
2210.0,330.0,-1.0
2697.0,330.0,1.0
3518.0,330.0,1.0
4410.0,330.0,-1.0
4748.0,330.0,1.0
5460.0,330.0,-1.0
2032.0,331.0,2.0
2210.0,331.0,-2.0
2303.0,331.0,1.0
3374.0,331.0,1.0
3379.0,331.0,-1.0
3518.0,331.0,2.0
3526.0,331.0,-1.0
3548.0,331.0,-1.0
4748.0,331.0,1.0
2636.0,332.0,1.0
3518.0,332.0,-1.0
4570.0,332.0,-1.0
5426.0,332.0,1.0
2206.0,333.0,1.0
2303.0,333.0,1.0
3518.0,333.0,-1.0
4388.0,333.0,-1.0
4748.0,333.0,-1.0
2977.0,334.0,-1.0
3526.0,334.0,-1.0
4748.0,334.0,1.0
5221.0,334.0,1.0
3524.0,335.0,1.0
3532.0,335.0,-1.0
4754.0,335.0,1.0
5403.0,335.0,-1.0
5431.0,335.0,1.0
3525.0,336.0,1.0
3533.0,336.0,-1.0
4755.0,336.0,1.0
5404.0,336.0,-1.0
5432.0,336.0,1.0
3357.0,337.0,1.0
3518.0,337.0,2.0
3526.0,337.0,-1.0
5408.0,337.0,-1.0
5426.0,337.0,1.0
2621.0,338.0,-1.0
2713.0,338.0,1.0
3526.0,338.0,-1.0
4748.0,338.0,1.0
2627.0,339.0,-1.0
2717.0,339.0,1.0
3533.0,339.0,-1.0
4755.0,339.0,1.0
2621.0,340.0,1.0
2713.0,340.0,-1.0
3318.0,340.0,1.0
3505.0,340.0,-1.0
3518.0,340.0,1.0
2314.0,341.0,-1.0
2627.0,341.0,1.0
3525.0,341.0,1.0
3533.0,341.0,-1.0
4755.0,341.0,1.0
2314.0,342.0,1.0
2700.0,342.0,-1.0
3525.0,342.0,1.0
3533.0,342.0,-1.0
4755.0,342.0,1.0
2032.0,343.0,1.0
2210.0,343.0,-1.0
2697.0,343.0,1.0
3374.0,343.0,1.0
3379.0,343.0,-1.0
3518.0,343.0,2.0
3526.0,343.0,-1.0
4748.0,343.0,1.0
5460.0,343.0,-1.0
3518.0,344.0,-1.0
4661.0,344.0,-1.0
4889.0,344.0,1.0
5398.0,344.0,-1.0
5460.0,344.0,1.0
3525.0,345.0,1.0
3533.0,345.0,-1.0
4773.0,345.0,1.0
5432.0,345.0,1.0
5463.0,345.0,-1.0
4768.0,346.0,1.0
4865.0,346.0,-1.0
5426.0,346.0,1.0
5438.0,346.0,-1.0
1659.0,347.0,-1.0
3518.0,347.0,1.0
4371.0,347.0,-1.0
4378.0,347.0,1.0
5438.0,347.0,1.0
1475.0,348.0,1.0
1659.0,348.0,-1.0
3518.0,348.0,1.0
3526.0,348.0,-1.0
2882.0,349.0,1.0
3518.0,349.0,-1.0
4360.0,349.0,1.0
4366.0,349.0,-1.0
5225.0,349.0,-1.0
2883.0,350.0,1.0
3521.0,350.0,-1.0
4361.0,350.0,1.0
4367.0,350.0,-1.0
5226.0,350.0,-1.0
2882.0,351.0,1.0
3518.0,351.0,-1.0
4371.0,351.0,1.0
4378.0,351.0,-1.0
5225.0,351.0,-1.0
2979.0,352.0,-1.0
3529.0,352.0,-1.0
4751.0,352.0,1.0
5223.0,352.0,1.0
1056.0,353.0,-1.0
4748.0,353.0,1.0
5221.0,353.0,1.0
5225.0,353.0,-1.0
2748.0,354.0,-1.0
2794.0,354.0,1.0
3526.0,354.0,-1.0
4748.0,354.0,1.0
2032.0,355.0,-1.0
2210.0,355.0,1.0
2745.0,355.0,-1.0
2748.0,355.0,1.0
2032.0,356.0,1.0
2210.0,356.0,-1.0
2748.0,356.0,1.0
2794.0,356.0,-1.0
3518.0,356.0,1.0
2794.0,357.0,-1.0
2808.0,357.0,1.0
3526.0,357.0,-1.0
4410.0,357.0,1.0
4568.0,358.0,1.0
4570.0,358.0,-1.0
4768.0,358.0,-1.0
4865.0,358.0,1.0
4748.0,359.0,-1.0
4933.0,359.0,1.0
5438.0,359.0,1.0
5448.0,359.0,-1.0
2713.0,360.0,-1.0
3526.0,360.0,-1.0
4410.0,360.0,1.0
5448.0,360.0,1.0
367.0,361.0,-1.0
3518.0,361.0,1.0
3526.0,361.0,-1.0
4388.0,361.0,1.0
367.0,362.0,-1.0
4568.0,362.0,1.0
5394.0,362.0,1.0
5395.0,362.0,-1.0
2032.0,363.0,-1.0
2210.0,363.0,1.0
2970.0,363.0,-1.0
2977.0,363.0,1.0
2808.0,364.0,1.0
2987.0,364.0,-1.0
3526.0,364.0,-1.0
4748.0,364.0,1.0
2988.0,365.0,1.0
2991.0,365.0,-1.0
3521.0,365.0,1.0
3529.0,365.0,-1.0
4769.0,365.0,1.0
1651.0,366.0,-1.0
2872.0,366.0,1.0
2977.0,366.0,1.0
2987.0,366.0,-1.0
2752.0,367.0,-1.0
2990.0,367.0,1.0
3526.0,367.0,-1.0
4410.0,367.0,1.0
2621.0,368.0,1.0
2713.0,368.0,-1.0
2984.0,368.0,1.0
2990.0,368.0,-1.0
3518.0,368.0,1.0
1474.0,369.0,1.0
2882.0,369.0,-1.0
3518.0,369.0,1.0
3526.0,369.0,-1.0
1474.0,370.0,-1.0
2636.0,370.0,1.0
2721.0,370.0,1.0
3518.0,370.0,-1.0
3526.0,370.0,-1.0
4410.0,370.0,1.0
2032.0,371.0,1.0
2210.0,371.0,-1.0
3518.0,371.0,1.0
5426.0,371.0,1.0
5448.0,371.0,-1.0
2984.0,372.0,1.0
2990.0,372.0,-1.0
3518.0,372.0,1.0
5426.0,372.0,1.0
5448.0,372.0,-1.0
2035.0,373.0,1.0
2728.0,373.0,-1.0
3529.0,373.0,-1.0
4259.0,373.0,-1.0
4261.0,373.0,1.0
2824.0,374.0,-1.0
3320.0,374.0,1.0
3529.0,374.0,-1.0
4259.0,374.0,-1.0
4261.0,374.0,1.0
3521.0,375.0,-1.0
4259.0,375.0,-1.0
4261.0,375.0,1.0
4373.0,375.0,1.0
4380.0,375.0,-1.0
2728.0,376.0,-1.0
2743.0,376.0,1.0
2971.0,376.0,-1.0
2979.0,376.0,1.0
2729.0,377.0,-1.0
2744.0,377.0,1.0
2972.0,377.0,-1.0
2980.0,377.0,1.0
2991.0,378.0,-1.0
3529.0,378.0,-1.0
4583.0,378.0,-1.0
5205.0,378.0,1.0
5461.0,378.0,1.0
2992.0,379.0,1.0
3530.0,379.0,1.0
4584.0,379.0,1.0
5206.0,379.0,-1.0
5462.0,379.0,-1.0
2808.0,380.0,-1.0
2823.0,380.0,1.0
2841.0,380.0,-1.0
2987.0,380.0,1.0
3518.0,380.0,1.0
2809.0,381.0,-1.0
2824.0,381.0,1.0
2842.0,381.0,-1.0
2988.0,381.0,1.0
3521.0,381.0,1.0
2970.0,382.0,-1.0
2981.0,382.0,1.0
3518.0,382.0,-1.0
4661.0,382.0,-1.0
4889.0,382.0,1.0
3526.0,383.0,-1.0
4867.0,383.0,-1.0
4934.0,383.0,1.0
5438.0,383.0,1.0
1056.0,384.0,-1.0
2806.0,384.0,1.0
3526.0,384.0,-1.0
4748.0,384.0,1.0
2719.0,385.0,-1.0
3526.0,385.0,-1.0
4410.0,385.0,1.0
5438.0,385.0,1.0
2984.0,386.0,-1.0
2987.0,386.0,1.0
3518.0,386.0,1.0
3526.0,386.0,-1.0
4748.0,386.0,1.0
2125.0,387.0,1.0
2213.0,387.0,-1.0
3521.0,387.0,1.0
3529.0,387.0,-1.0
4769.0,387.0,1.0
2311.0,388.0,-1.0
2621.0,388.0,1.0
3318.0,388.0,-1.0
3505.0,388.0,1.0
2032.0,389.0,-1.0
2210.0,389.0,1.0
2984.0,389.0,-1.0
2987.0,389.0,1.0
2039.0,390.0,-1.0
2129.0,390.0,1.0
3525.0,390.0,1.0
3533.0,390.0,-1.0
4755.0,390.0,1.0
2032.0,391.0,-1.0
2210.0,391.0,1.0
2311.0,391.0,-1.0
2621.0,391.0,1.0
2035.0,392.0,-1.0
2213.0,392.0,1.0
2312.0,392.0,-1.0
2624.0,392.0,1.0
2032.0,393.0,1.0
2210.0,393.0,-1.0
2977.0,393.0,1.0
3518.0,393.0,1.0
5221.0,393.0,-1.0
3525.0,394.0,1.0
3533.0,394.0,-1.0
4755.0,394.0,1.0
5404.0,394.0,1.0
5463.0,394.0,-1.0
2026.0,395.0,-1.0
2035.0,395.0,1.0
2125.0,395.0,1.0
2213.0,395.0,-1.0
3521.0,395.0,1.0
3322.0,396.0,1.0
3508.0,396.0,-1.0
3525.0,396.0,1.0
3533.0,396.0,-1.0
4755.0,396.0,1.0
2032.0,397.0,1.0
2210.0,397.0,-1.0
2621.0,397.0,1.0
2713.0,397.0,-1.0
3518.0,397.0,1.0
2030.0,398.0,1.0
2210.0,398.0,-1.0
3518.0,398.0,-1.0
4768.0,398.0,1.0
5109.0,398.0,-1.0
2030.0,399.0,-1.0
2032.0,399.0,1.0
2210.0,399.0,-1.0
3518.0,399.0,1.0
4622.0,399.0,1.0
3525.0,400.0,1.0
3533.0,400.0,-1.0
3743.0,400.0,-1.0
3755.0,400.0,1.0
4755.0,400.0,1.0
1659.0,401.0,-1.0
3518.0,401.0,1.0
4360.0,401.0,-1.0
4366.0,401.0,1.0
5438.0,401.0,1.0
2035.0,402.0,1.0
2213.0,402.0,-1.0
2979.0,402.0,1.0
3521.0,402.0,1.0
5223.0,402.0,-1.0
2748.0,403.0,-1.0
2987.0,403.0,1.0
3526.0,403.0,-1.0
4410.0,403.0,1.0
2745.0,404.0,-1.0
2748.0,404.0,1.0
3518.0,404.0,1.0
3526.0,404.0,-1.0
4748.0,404.0,1.0
2035.0,405.0,1.0
2213.0,405.0,-1.0
2801.0,405.0,-1.0
2837.0,405.0,1.0
3521.0,405.0,1.0
2032.0,406.0,1.0
2210.0,406.0,-1.0
2734.0,406.0,1.0
2788.0,406.0,-1.0
3518.0,406.0,1.0
2035.0,407.0,1.0
2213.0,407.0,-1.0
2985.0,407.0,1.0
2988.0,407.0,-1.0
2032.0,408.0,1.0
2210.0,408.0,-1.0
2808.0,408.0,-1.0
2987.0,408.0,1.0
3518.0,408.0,1.0
1056.0,409.0,-1.0
2808.0,409.0,1.0
4748.0,409.0,1.0
5438.0,409.0,-1.0
501.0,410.0,-1.0
3302.0,410.0,-1.0
3518.0,410.0,1.0
4407.0,410.0,1.0
5184.0,410.0,1.0
3514.0,411.0,-1.0
3526.0,411.0,-1.0
4410.0,411.0,1.0
5495.0,411.0,1.0
2035.0,412.0,1.0
2213.0,412.0,-1.0
2809.0,412.0,-1.0
2988.0,412.0,1.0
3521.0,412.0,1.0
2809.0,413.0,1.0
2988.0,413.0,-1.0
3529.0,413.0,-1.0
4751.0,413.0,1.0
2742.0,414.0,-0.3
2752.0,414.0,-0.2
2841.0,414.0,-0.2
2910.0,414.0,1.0
2981.0,414.0,-0.3
4768.0,414.0,1.0
2210.0,415.0,-0.18
2697.0,415.0,-0.3
3505.0,415.0,-0.34
4768.0,415.0,1.0
4938.0,415.0,1.0
5460.0,415.0,-0.18
2032.0,416.0,-0.18
2311.0,416.0,-0.3
3318.0,416.0,-0.34
4748.0,416.0,1.0
4938.0,416.0,1.0
5398.0,416.0,-0.18
2734.0,417.0,0.3
2748.0,417.0,0.2
2835.0,417.0,0.2
2910.0,417.0,-1.0
2977.0,417.0,0.3
3518.0,417.0,1.0
3526.0,417.0,-1.0
2122.0,418.0,0.18
2621.0,418.0,0.3
3456.0,418.0,0.34
3518.0,418.0,1.0
3526.0,418.0,-1.0
4938.0,418.0,-1.0
5426.0,418.0,0.18
2025.0,419.0,1.0
2124.0,419.0,-1.0
3528.0,419.0,-1.0
4750.0,419.0,1.0
3528.0,420.0,-1.0
4750.0,420.0,1.0
5428.0,420.0,-1.0
5449.0,420.0,1.0
3529.0,421.0,-1.0
4751.0,421.0,1.0
5429.0,421.0,-1.0
5450.0,421.0,1.0
2623.0,422.0,-1.0
2714.0,422.0,1.0
3528.0,422.0,-1.0
4750.0,422.0,1.0
2978.0,423.0,-1.0
3528.0,423.0,-1.0
4750.0,423.0,1.0
5222.0,423.0,1.0
3458.0,424.0,-1.0
3515.0,424.0,1.0
3528.0,424.0,-1.0
4750.0,424.0,1.0
2032.0,425.0,-1.0
2122.0,425.0,1.0
3318.0,425.0,-1.0
3505.0,425.0,1.0
2035.0,426.0,-1.0
2125.0,426.0,1.0
3320.0,426.0,-1.0
3506.0,426.0,1.0
2727.0,427.0,-2.0
2734.0,427.0,1.0
2742.0,427.0,1.0
2311.0,428.0,-1.0
2697.0,428.0,1.0
5398.0,428.0,-1.0
5426.0,428.0,1.0
2313.0,429.0,-1.0
2699.0,429.0,1.0
5402.0,429.0,-1.0
5430.0,429.0,1.0
5398.0,430.0,-2.0
5426.0,430.0,1.0
5460.0,430.0,1.0
5402.0,431.0,-2.0
5430.0,431.0,1.0
5462.0,431.0,1.0
3318.0,432.0,-1.0
3505.0,432.0,1.0
5398.0,432.0,-1.0
5426.0,432.0,1.0
3321.0,433.0,-1.0
3507.0,433.0,1.0
5402.0,433.0,-1.0
5430.0,433.0,1.0
2727.0,434.0,-1.0
2742.0,434.0,1.0
5398.0,434.0,-1.0
5426.0,434.0,1.0
2729.0,435.0,-1.0
2744.0,435.0,1.0
5402.0,435.0,-1.0
5430.0,435.0,1.0
2745.0,436.0,-1.0
2752.0,436.0,1.0
5398.0,436.0,-1.0
5426.0,436.0,1.0
2747.0,437.0,-1.0
2754.0,437.0,1.0
5402.0,437.0,-1.0
5430.0,437.0,1.0
2823.0,438.0,-1.0
2841.0,438.0,1.0
5398.0,438.0,-1.0
5426.0,438.0,1.0
2825.0,439.0,-1.0
2843.0,439.0,1.0
5402.0,439.0,-1.0
5430.0,439.0,1.0
2035.0,440.0,-1.0
2213.0,440.0,1.0
5401.0,440.0,-1.0
5429.0,440.0,1.0
2036.0,441.0,-1.0
2214.0,441.0,1.0
5402.0,441.0,-1.0
5430.0,441.0,1.0
2032.0,442.0,-1.0
2210.0,442.0,1.0
2854.0,442.0,1.0
2897.0,442.0,-1.0
2888.0,443.0,1.0
2897.0,443.0,-1.0
3518.0,443.0,1.0
3526.0,443.0,-1.0
4768.0,443.0,1.0
2804.0,444.0,1.0
2888.0,444.0,-1.0
3526.0,444.0,-1.0
4748.0,444.0,1.0
2036.0,445.0,-1.0
2214.0,445.0,1.0
2856.0,445.0,1.0
2899.0,445.0,-1.0
2036.0,446.0,-1.0
2214.0,446.0,1.0
3321.0,446.0,1.0
3507.0,446.0,-1.0
2035.0,447.0,-1.0
2213.0,447.0,1.0
5401.0,447.0,1.0
5461.0,447.0,-1.0
2036.0,448.0,-1.0
2214.0,448.0,1.0
5402.0,448.0,1.0
5462.0,448.0,-1.0
2036.0,449.0,-1.0
2214.0,449.0,1.0
2313.0,449.0,1.0
2699.0,449.0,-1.0
2035.0,450.0,-1.0
2213.0,450.0,1.0
2971.0,450.0,1.0
2982.0,450.0,-1.0
2036.0,451.0,-1.0
2214.0,451.0,1.0
2972.0,451.0,1.0
2983.0,451.0,-1.0
2036.0,452.0,-1.0
2214.0,452.0,1.0
2825.0,452.0,1.0
2843.0,452.0,-1.0
2036.0,453.0,-1.0
2214.0,453.0,1.0
2986.0,453.0,1.0
2992.0,453.0,-1.0
2035.0,454.0,-1.0
2213.0,454.0,1.0
2746.0,454.0,1.0
2753.0,454.0,-1.0
2036.0,455.0,-1.0
2214.0,455.0,1.0
2747.0,455.0,1.0
2754.0,455.0,-1.0
2036.0,456.0,-1.0
2214.0,456.0,1.0
2729.0,456.0,1.0
2744.0,456.0,-1.0
2036.0,457.0,-1.0
2214.0,457.0,1.0
3742.0,457.0,1.0
3802.0,457.0,-1.0
2035.0,458.0,-1.0
2213.0,458.0,1.0
